Llagostera,Osasuna,0,2
Alcorcón,Mallorca,2,0
Huesca,Alavés,2,3
Córdoba,Valladolid,1,0
Oviedo,Lugo,2,2
Mirandés,Zaragoza,1,1
Almeria,Leganés,3,2
Gimnàstic,Albacete,2,2
Numancia,Tenerife,6,3
Ponferradina,Elche,2,0
Bilbao Athletic,Girona,0,1
Lugo,Llagostera,1,0
Leganés,Córdoba,3,1
Girona,Numancia,2,3
Albacete,Huesca,1,1
Zaragoza,Almeria,3,2
Alavés,Oviedo,2,0
Osasuna,Mirandés,1,0
Tenerife,Gimnàstic,1,2
Elche,Bilbao Athletic,2,1
Valladolid,Alcorcón,2,0
Mallorca,Ponferradina,1,0
Mirandés,Lugo,1,1
Numancia,Elche,0,0
Gimnàstic,Girona,1,0
Huesca,Tenerife,1,1
Bilbao Athletic,Mallorca,3,1
Llagostera,Alavés,3,0
Oviedo,Albacete,3,1
Córdoba,Alcorcón,1,3
Ponferradina,Valladolid,3,0
Leganés,Zaragoza,1,1
Almeria,Osasuna,2,1
Valladolid,Bilbao Athletic,1,0
Alavés,Mirandés,2,3
Osasuna,Leganés,2,1
Elche,Gimnàstic,1,0
Zaragoza,Córdoba,0,1
Girona,Huesca,0,0
Alcorcón,Ponferradina,1,0
Albacete,Llagostera,1,0
Lugo,Almeria,1,0
Mallorca,Numancia,0,0
Tenerife,Oviedo,0,2
